periodo;codigo_producto;id_orden;volumen_lote;costo_transformacion;costo_insumo;equipo_id;tipo_equipo;categoria_producto;num_insumos;insumo_1;insumo_2;cantidad_insumo_1;cantidad_insumo_2;modalidad_proceso;duracion_proceso
202601;P08105;599334;600,000;24,869187830;8,698960074;M15;A1;5;1;B_T;sin_segundo_insumo;1,00;0,00;Y;22,00
202601;P08333;593132;1227,000;13,879658910;10,634425520;M05;D4;5;1;B_T;sin_segundo_insumo;2,50;0,00;X;24,00
202601;P07104;599023;800,000;30,290774590;3,176679923;M13;A1;4;1;N_T;sin_segundo_insumo;1,00;0,00;X;36,00
202601;P06895;596052;2300,000;50,721347520;8,000857207;M15;A1;5;1;N_O;sin_segundo_insumo;2,70;0,00;Y;172,00
202601;P06895;601001;400,000;35,608155300;21,803882460;M15;A1;5;2;N_O;N_T;1,00;0,75;Y;21,00
202601;P08405;596048;2173,000;36,206657600;2,339018812;M15;A1;5;1;N_T;sin_segundo_insumo;2,00;0,00;Y;116,00
202602;P00194;592307;7350,000;11,520720160;0,345761080;M12;D4;3;1;N_T;sin_segundo_insumo;1,00;0,00;X;145,00
202602;P00194;595062;2275,000;11,540707600;2,234148518;M12;D4;3;1;N_T;sin_segundo_insumo;2,00;0,00;X;37,00
202602;P08057;599726;1769,000;86,753651610;9,142133406;M16;A1;5;2;N_O;N_T;2,00;1,00;X;260,00
202602;P07878;596647;3658,000;25,995338610;4,139453176;M16;A1;5;2;B_T;A_T;5,00;0,50;X;152,00
202602;P07878;597226;5515,000;36,681788040;3,270980577;M14;A1;5;2;A_T;B_T;2,75;2,50;X;299,00
202602;P07878;599475;1700,000;32,487842510;4,605331804;M14;A1;5;1;B_T;sin_segundo_insumo;3,00;0,00;X;83,00
202602;P07624;602567;166,000;44,944315350;14,370125060;M15;A1;5;1;N_O;sin_segundo_insumo;0,35;0,00;Y;11,00
202602;P07825;593180;1100,000;39,291738830;15,226760770;M02;B2;5;1;A_T;sin_segundo_insumo;2,00;0,00;Y;64,00
202602;P00049;603802;100,000;21,990438810;46,218836740;M05;D4;5;1;V_T;sin_segundo_insumo;0,50;0,00;X;4,00
202602;P05372;595148;1625,000;30,077144940;2,165374013;M17;A1;1;2;N_T;B_T;1,05;1,00;Y;77,00
202602;P05372;598580;3120,000;33,568242120;1,650971782;M17;A1;1;2;B_T;N_T;1,50;1,50;Y;165,00
202602;P08405;600369;1900,000;27,147127350;6,262227845;M14;A1;5;2;N_T;N_O;2,00;1,00;Y;106,00
202602;P07993;596202;5003,000;38,406945610;4,118354556;M09;A1;7;2;B_T;N_T;4,00;4,00;Z;290,00
202602;P08104;600468;2147,000;20,635259330;3,646513305;M16;A1;5;1;B_T;sin_segundo_insumo;1,50;0,00;Y;90,00
202602;P08104;600470;2200,000;27,771067180;7,117330970;M16;A1;5;1;B_T;sin_segundo_insumo;3,00;0,00;Y;109,00
202602;P08201;602016;1601,000;22,138114570;4,890108724;M16;A1;5;1;B_T;sin_segundo_insumo;1,50;0,00;Y;72,00
202602;P07913;601260;1200,000;42,317024920;6,007918365;M13;A1;5;1;R_T;sin_segundo_insumo;1,00;0,00;Y;91,00
202602;P08023;596200;1575,000;45,119243510;8,197937743;M09;A1;7;2;B_T;N_T;3,00;2,00;Z;119,00
202603;P06833;600475;7627,000;21,267832750;5,041780367;M17;A1;3;1;B_T;sin_segundo_insumo;8,00;0,00;Y;308,00
202603;P06833;603379;2100,000;24,720025960;3,433362398;M08;A1;3;1;B_T;sin_segundo_insumo;1,50;0,00;Y;103,00
202603;P06833;600473;5075,000;28,846791740;3,788537819;M08;A1;3;1;B_T;sin_segundo_insumo;4,00;0,00;Y;253,00
202603;P07863;600477;2688,000;38,450544110;12,978501460;M09;A1;7;2;N_O;N_T;4,00;3,00;Y;188,00
202603;P07767;602410;1687,000;22,493073950;5,698526802;M13;A1;5;1;B_T;sin_segundo_insumo;2,00;0,00;X;68,00
202603;P08372;600464;5200,000;44,119478310;4,621833997;M02;B2;5;1;B_T;sin_segundo_insumo;5,00;0,00;Y;383,00
202603;P07576;603387;4437,000;31,803885790;5,854142722;M14;A1;5;2;B_T;V_T;6,00;2,50;X;290,00
202603;P00351;597699;1140,000;43,986710880;6,252062619;M17;A1;3;2;N_T;N_O;2,00;0,30;X;79,00
202603;P06126;593475;3516,000;34,546111360;1,806985167;M08;A1;4;1;N_T;sin_segundo_insumo;2,50;0,00;Y;241,00
202603;P07132;602884;1100,000;10,995219420;6,195950026;M05;D4;5;1;N_O;sin_segundo_insumo;1,00;0,00;X;22,00
202603;P07286;600168;5178,000;26,815629630;6,498059386;M02;B2;5;1;B_T;sin_segundo_insumo;7,00;0,00;Y;276,00
202603;P07286;602461;5100,000;26,535242840;5,654949832;M02;B2;5;1;B_T;sin_segundo_insumo;6,00;0,00;Y;269,00
202603;P05335;602455;4361,000;19,322359680;1,748230180;M17;A1;3;1;N_T;sin_segundo_insumo;3,00;0,00;X;160,00
